id,yr,monthnum,monthname,monthend,cregion,cdistrict,pregion,pdistrict,creason,tpeople,yrmonthnam,yrmonthnum,pvalue,adjustments,changedvalue,comments
7576,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Bay,Baidoa,Drought related,4,Jun '17,2017-06,,,,
7577,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Bay,Baidoa,Drought related,7,Jun '17,2017-06,,,,
7578,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Bay,Baidoa,Drought related,5,Jun '17,2017-06,,,,
7579,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Bay,Baidoa,Drought related,6,Jun '17,2017-06,,,,
7580,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Galgaduud,Cadaado,Drought related,7,Jun '17,2017-06,,,,
7581,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Galgaduud,Cadaado,Drought related,4,Jun '17,2017-06,,,,
7582,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Galgaduud,Cadaado,Drought related,8,Jun '17,2017-06,,,,
7583,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Galgaduud,Ceel Buur,Drought related,5,Jun '17,2017-06,,,,
7584,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Galgaduud,Ceel Buur,Drought related,7,Jun '17,2017-06,,,,
7585,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Galgaduud,Ceel Buur,Drought related,5,Jun '17,2017-06,,,,
7586,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Hiraan,Belet Weyne,Drought related,6,Jun '17,2017-06,,,,
7587,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Hiraan,Belet Weyne,Drought related,7,Jun '17,2017-06,,,,
7588,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Hiraan,Belet Weyne,Drought related,6,Jun '17,2017-06,,,,
7589,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Hiraan,Bulo Burto,Drought related,6,Jun '17,2017-06,,,,
7590,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Hiraan,Bulo Burto,Drought related,6,Jun '17,2017-06,,,,
7591,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Hiraan,Bulo Burto,Drought related,5,Jun '17,2017-06,,,,
7592,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Hiraan,Bulo Burto,Drought related,6,Jun '17,2017-06,,,,
7593,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Hiraan,Bulo Burto,Drought related,7,Jun '17,2017-06,,,,
7594,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Hiraan,Jalalaqsi,Drought related,6,Jun '17,2017-06,,,,
7595,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Hiraan,Jalalaqsi,Drought related,7,Jun '17,2017-06,,,,
7596,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Lower Juba,Kismayo,Drought related,7,Jun '17,2017-06,,,,
7597,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Mudug,Gaalkacyo,Drought related,8,Jun '17,2017-06,,,,
7598,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Mudug,Gaalkacyo,Drought related,5,Jun '17,2017-06,,,,
7599,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Mudug,Gaalkacyo,Drought related,8,Jun '17,2017-06,,,,
7600,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Mudug,Gaalkacyo,Drought related,6,Jun '17,2017-06,,,,
7601,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Nugaal,Burtinle,Drought related,7,Jun '17,2017-06,,,,
7602,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Nugaal,Garoowe,Drought related,8,Jun '17,2017-06,,,,
7603,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Nugaal,Garoowe,Drought related,8,Jun '17,2017-06,,,,
7604,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Nugaal,Garoowe,Drought related,6,Jun '17,2017-06,,,,
7605,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Nugaal,Garoowe,Drought related,9,Jun '17,2017-06,,,,
7606,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Nugaal,Garoowe,Drought related,7,Jun '17,2017-06,,,,
7607,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Nugaal,Garoowe,Drought related,5,Jun '17,2017-06,,,,
7608,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Nugaal,Garoowe,Drought related,4,Jun '17,2017-06,,,,
7609,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Nugaal,Garoowe,Drought related,6,Jun '17,2017-06,,,,
7610,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Togdheer,Burco,Drought related,7,Jun '17,2017-06,,,,
7611,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Woqooyi Galbeed,Gebiley,Drought related,8,Jun '17,2017-06,,,,
7612,2017,6,Jun,30/06/2017,Woqooyi Galbeed,Hargeysa,Woqooyi Galbeed,Hargeysa,Drought related,8,Jun '17,2017-06,,,,
7613,2017,7,Jul,31/07/2017,Awdal,Borama,Awdal,Baki,Other,7,Jul '17,2017-07,,,,
7614,2017,7,Jul,31/07/2017,Awdal,Borama,Awdal,Baki,Other,7,Jul '17,2017-07,,,,
7615,2017,7,Jul,31/07/2017,Awdal,Borama,Awdal,Baki,Other,7,Jul '17,2017-07,,,,
7616,2017,7,Jul,31/07/2017,Awdal,Borama,Awdal,Baki,Other,7,Jul '17,2017-07,,,,
7617,2017,7,Jul,31/07/2017,Awdal,Borama,Awdal,Baki,Other,7,Jul '17,2017-07,,,,
7618,2017,7,Jul,31/07/2017,Awdal,Borama,Awdal,Baki,Other,7,Jul '17,2017-07,,,,
7619,2017,7,Jul,31/07/2017,Awdal,Borama,Awdal,Borama,Drought related,6,Jul '17,2017-07,,,,
7620,2017,7,Jul,31/07/2017,Awdal,Borama,Awdal,Borama,Drought related,8,Jul '17,2017-07,,,,
7621,2017,7,Jul,31/07/2017,Awdal,Borama,Awdal,Borama,Drought related,6,Jul '17,2017-07,,,,
7622,2017,7,Jul,31/07/2017,Awdal,Borama,Awdal,Borama,Drought related,360,Jul '17,2017-07,,,,
7623,2017,7,Jul,31/07/2017,Awdal,Borama,Awdal,Borama,Other,7,Jul '17,2017-07,,,,
7624,2017,7,Jul,31/07/2017,Awdal,Borama,Awdal,Borama,Other,16,Jul '17,2017-07,,,,
7625,2017,7,Jul,31/07/2017,Awdal,Borama,Awdal,Borama,Other,22,Jul '17,2017-07,,,,
7626,2017,7,Jul,31/07/2017,Awdal,Borama,Awdal,Borama,Other,17,Jul '17,2017-07,,,,
7627,2017,7,Jul,31/07/2017,Awdal,Borama,Awdal,Borama,Other,7,Jul '17,2017-07,,,,
7628,2017,7,Jul,31/07/2017,Awdal,Borama,Awdal,Borama,Other,20,Jul '17,2017-07,,,,
7629,2017,7,Jul,31/07/2017,Awdal,Borama,Awdal,Borama,Other,6,Jul '17,2017-07,,,,
7630,2017,7,Jul,31/07/2017,Awdal,Borama,Awdal,Borama,Other,13,Jul '17,2017-07,,,,
7631,2017,7,Jul,31/07/2017,Awdal,Borama,Banadir,Banadir,Drought related,7,Jul '17,2017-07,,,,
7632,2017,7,Jul,31/07/2017,Awdal,Borama,Banadir,Banadir,Drought related,8,Jul '17,2017-07,,,,
7633,2017,7,Jul,31/07/2017,Awdal,Borama,Banadir,Banadir,Drought related,8,Jul '17,2017-07,,,,
7634,2017,7,Jul,31/07/2017,Awdal,Borama,Banadir,Banadir,Drought related,6,Jul '17,2017-07,,,,
7635,2017,7,Jul,31/07/2017,Awdal,Borama,Banadir,Banadir,Drought related,14,Jul '17,2017-07,,,,
7636,2017,7,Jul,31/07/2017,Awdal,Borama,Banadir,Banadir,Drought related,7,Jul '17,2017-07,,,,
7637,2017,7,Jul,31/07/2017,Awdal,Borama,Banadir,Banadir,Drought related,7,Jul '17,2017-07,,,,
7638,2017,7,Jul,31/07/2017,Awdal,Borama,Banadir,Banadir,Drought related,6,Jul '17,2017-07,,,,
7639,2017,7,Jul,31/07/2017,Awdal,Borama,Banadir,Banadir,Drought related,7,Jul '17,2017-07,,,,
7640,2017,7,Jul,31/07/2017,Awdal,Borama,Banadir,Banadir,Drought related,7,Jul '17,2017-07,,,,
7641,2017,7,Jul,31/07/2017,Awdal,Borama,Banadir,Banadir,Drought related,11,Jul '17,2017-07,,,,
7642,2017,7,Jul,31/07/2017,Awdal,Borama,Banadir,Banadir,Drought related,7,Jul '17,2017-07,,,,
7643,2017,7,Jul,31/07/2017,Awdal,Borama,Banadir,Banadir,Drought related,6,Jul '17,2017-07,,,,
7644,2017,7,Jul,31/07/2017,Awdal,Borama,Banadir,Banadir,Drought related,8,Jul '17,2017-07,,,,
7645,2017,7,Jul,31/07/2017,Awdal,Borama,Banadir,Banadir,Drought related,7,Jul '17,2017-07,,,,
7646,2017,7,Jul,31/07/2017,Awdal,Borama,Banadir,Banadir,Drought related,9,Jul '17,2017-07,,,,
7647,2017,7,Jul,31/07/2017,Awdal,Borama,Banadir,Banadir,Drought related,6,Jul '17,2017-07,,,,
7648,2017,7,Jul,31/07/2017,Awdal,Borama,Galgaduud,Cabudwaaq,Drought related,5,Jul '17,2017-07,,,,
7649,2017,7,Jul,31/07/2017,Awdal,Borama,Galgaduud,Dhuusamarreeb,Drought related,7,Jul '17,2017-07,,,,
7650,2017,7,Jul,31/07/2017,Awdal,Borama,Hiraan,Belet Weyne,Drought related,6,Jul '17,2017-07,,,,
7651,2017,7,Jul,31/07/2017,Awdal,Borama,Hiraan,Belet Weyne,Drought related,9,Jul '17,2017-07,,,,
7652,2017,7,Jul,31/07/2017,Awdal,Borama,Hiraan,Belet Weyne,Drought related,7,Jul '17,2017-07,,,,
7653,2017,7,Jul,31/07/2017,Awdal,Borama,Hiraan,Belet Weyne,Drought related,6,Jul '17,2017-07,,,,
7654,2017,7,Jul,31/07/2017,Awdal,Borama,Hiraan,Belet Weyne,Drought related,8,Jul '17,2017-07,,,,
7655,2017,7,Jul,31/07/2017,Awdal,Borama,Hiraan,Bulo Burto,Drought related,7,Jul '17,2017-07,,,,
7656,2017,7,Jul,31/07/2017,Awdal,Borama,Middle Juba,Jilib,Drought related,6,Jul '17,2017-07,,,,
7657,2017,7,Jul,31/07/2017,Awdal,Borama,Middle Shabelle,Jowhar,Drought related,8,Jul '17,2017-07,,,,
7658,2017,7,Jul,31/07/2017,Awdal,Borama,Mudug,Gaalkacyo,Drought related,6,Jul '17,2017-07,,,,
7659,2017,7,Jul,31/07/2017,Awdal,Borama,Mudug,Gaalkacyo,Drought related,8,Jul '17,2017-07,,,,
7660,2017,7,Jul,31/07/2017,Awdal,Borama,Nugaal,Burtinle,Drought related,7,Jul '17,2017-07,,,,
7661,2017,7,Jul,31/07/2017,Awdal,Borama,Nugaal,Garoowe,Drought related,4,Jul '17,2017-07,,,,
7662,2017,7,Jul,31/07/2017,Awdal,Borama,Nugaal,Garoowe,Drought related,8,Jul '17,2017-07,,,,
7663,2017,7,Jul,31/07/2017,Awdal,Lughaye,Awdal,Baki,Other,7,Jul '17,2017-07,,,,
7664,2017,7,Jul,31/07/2017,Awdal,Lughaye,Awdal,Borama,Other,7,Jul '17,2017-07,,,,
7665,2017,7,Jul,31/07/2017,Awdal,Lughaye,Awdal,Borama,Other,130,Jul '17,2017-07,,,,
7666,2017,7,Jul,31/07/2017,Awdal,Lughaye,Awdal,Borama,Other,263,Jul '17,2017-07,,,,
7667,2017,7,Jul,31/07/2017,Awdal,Lughaye,Awdal,Borama,Other,7,Jul '17,2017-07,,,,
7668,2017,7,Jul,31/07/2017,Awdal,Zeylac,Awdal,Baki,Other,6,Jul '17,2017-07,,,,
7669,2017,7,Jul,31/07/2017,Awdal,Zeylac,Awdal,Baki,Other,9,Jul '17,2017-07,,,,
7670,2017,7,Jul,31/07/2017,Awdal,Zeylac,Awdal,Baki,Other,7,Jul '17,2017-07,,,,
7671,2017,7,Jul,31/07/2017,Awdal,Zeylac,Awdal,Baki,Other,7,Jul '17,2017-07,,,,
7672,2017,7,Jul,31/07/2017,Awdal,Zeylac,Awdal,Lughaye,Other,22,Jul '17,2017-07,,,,
7673,2017,7,Jul,31/07/2017,Bakool,Rab Dhuure,Bakool,Rab Dhuure,Drought related,500,Jul '17,2017-07,,,,
7674,2017,7,Jul,31/07/2017,Bakool,Rab Dhuure,Bakool,Rab Dhuure,Drought related,100,Jul '17,2017-07,,,,
7675,2017,7,Jul,31/07/2017,Bakool,Rab Dhuure,Bakool,Rab Dhuure,Drought related,100,Jul '17,2017-07,,,,
7676,2017,7,Jul,31/07/2017,Bakool,Rab Dhuure,Bakool,Rab Dhuure,Drought related,600,Jul '17,2017-07,,,,
7677,2017,7,Jul,31/07/2017,Bakool,Rab Dhuure,Bakool,Rab Dhuure,Drought related,300,Jul '17,2017-07,,,,
7678,2017,7,Jul,31/07/2017,Bakool,Rab Dhuure,Bakool,Rab Dhuure,Drought related,400,Jul '17,2017-07,,,,
7679,2017,7,Jul,31/07/2017,Bakool,Rab Dhuure,Bakool,Rab Dhuure,Drought related,400,Jul '17,2017-07,,,,
7680,2017,7,Jul,31/07/2017,Bakool,Rab Dhuure,Bakool,Rab Dhuure,Drought related,600,Jul '17,2017-07,,,,
7681,2017,7,Jul,31/07/2017,Bakool,Rab Dhuure,Bakool,Rab Dhuure,Drought related,300,Jul '17,2017-07,,,,
7682,2017,7,Jul,31/07/2017,Bakool,Tayeeglow,Bakool,Tayeeglow,Drought related,300,Jul '17,2017-07,,,,
7683,2017,7,Jul,31/07/2017,Bakool,Tayeeglow,Bakool,Tayeeglow,Drought related,600,Jul '17,2017-07,,,,
7684,2017,7,Jul,31/07/2017,Bakool,Tayeeglow,Bakool,Tayeeglow,Drought related,300,Jul '17,2017-07,,,,
7685,2017,7,Jul,31/07/2017,Bakool,Tayeeglow,Bakool,Tayeeglow,Drought related,100,Jul '17,2017-07,,,,
7686,2017,7,Jul,31/07/2017,Bakool,Tayeeglow,Bakool,Tayeeglow,Drought related,600,Jul '17,2017-07,,,,
7687,2017,7,Jul,31/07/2017,Bakool,Tayeeglow,Bakool,Tayeeglow,Drought related,400,Jul '17,2017-07,,,,
7688,2017,7,Jul,31/07/2017,Bakool,Tayeeglow,Bakool,Tayeeglow,Drought related,600,Jul '17,2017-07,,,,
7689,2017,7,Jul,31/07/2017,Bakool,Tayeeglow,Bakool,Tayeeglow,Drought related,900,Jul '17,2017-07,,,,
7690,2017,7,Jul,31/07/2017,Bakool,Waajid,Bakool,Rab Dhuure,Drought related,100,Jul '17,2017-07,,,,
7691,2017,7,Jul,31/07/2017,Bakool,Waajid,Bakool,Rab Dhuure,Drought related,100,Jul '17,2017-07,,,,
7692,2017,7,Jul,31/07/2017,Bakool,Waajid,Bakool,Rab Dhuure,Drought related,300,Jul '17,2017-07,,,,
7693,2017,7,Jul,31/07/2017,Bakool,Waajid,Bakool,Tayeeglow,Drought related,100,Jul '17,2017-07,,,,
7694,2017,7,Jul,31/07/2017,Bakool,Waajid,Bakool,Waajid,Drought related,1000,Jul '17,2017-07,,,,
7695,2017,7,Jul,31/07/2017,Bakool,Waajid,Bakool,Waajid,Drought related,600,Jul '17,2017-07,,,,
7696,2017,7,Jul,31/07/2017,Bakool,Waajid,Bakool,Waajid,Drought related,900,Jul '17,2017-07,,,,
7697,2017,7,Jul,31/07/2017,Bakool,Xudur,Bakool,Rab Dhuure,Drought related,100,Jul '17,2017-07,,,,
7698,2017,7,Jul,31/07/2017,Bakool,Xudur,Bakool,Xudur,Drought related,800,Jul '17,2017-07,,,,
7699,2017,7,Jul,31/07/2017,Banadir,Banadir,Hiraan,Bulo Burto,Conflict/Insecurity,14,Jul '17,2017-07,,,,
7700,2017,7,Jul,31/07/2017,Banadir,Banadir,Hiraan,Bulo Burto,Conflict/Insecurity,15,Jul '17,2017-07,,,,
7701,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,210,Jul '17,2017-07,,,,
7702,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,4,Jul '17,2017-07,,,,
7703,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,3,Jul '17,2017-07,,,,
7704,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Afgooye,Conflict/Insecurity,10,Jul '17,2017-07,,,,
7705,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Kurtunwaarey,Conflict/Insecurity,432,Jul '17,2017-07,,,,
7706,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Kurtunwaarey,Conflict/Insecurity,714,Jul '17,2017-07,,,,
7707,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Kurtunwaarey,Conflict/Insecurity,750,Jul '17,2017-07,,,,
7708,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Kurtunwaarey,Conflict/Insecurity,417,Jul '17,2017-07,,,,
7709,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Kurtunwaarey,Conflict/Insecurity,4,Jul '17,2017-07,,,,
7710,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Kurtunwaarey,Conflict/Insecurity,9,Jul '17,2017-07,,,,
7711,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Kurtunwaarey,Conflict/Insecurity,461,Jul '17,2017-07,,,,
7712,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Kurtunwaarey,Conflict/Insecurity,10,Jul '17,2017-07,,,,
7713,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Kurtunwaarey,Drought related,150,Jul '17,2017-07,,,,
7714,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Kurtunwaarey,Drought related,21,Jul '17,2017-07,,,,
7715,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Kurtunwaarey,Drought related,12,Jul '17,2017-07,,,,
7716,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,500,Jul '17,2017-07,,,,
7717,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,462,Jul '17,2017-07,,,,
7718,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,330,Jul '17,2017-07,,,,
7719,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,400,Jul '17,2017-07,,,,
7720,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,144,Jul '17,2017-07,,,,
7721,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,1440,Jul '17,2017-07,,,,
7722,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,230,Jul '17,2017-07,,,,
7723,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,522,Jul '17,2017-07,,,,
7724,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,150,Jul '17,2017-07,,,,
7725,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,6,Jul '17,2017-07,,,,
7726,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,390,Jul '17,2017-07,,,,
7727,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,1025,Jul '17,2017-07,,,,
7728,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,1500,Jul '17,2017-07,,,,
7729,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,870,Jul '17,2017-07,,,,
7730,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,350,Jul '17,2017-07,,,,
7731,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,972,Jul '17,2017-07,,,,
7732,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,222,Jul '17,2017-07,,,,
7733,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,1622,Jul '17,2017-07,,,,
7734,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,480,Jul '17,2017-07,,,,
7735,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,102,Jul '17,2017-07,,,,
7736,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,210,Jul '17,2017-07,,,,
7737,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,1791,Jul '17,2017-07,,,,
7738,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,420,Jul '17,2017-07,,,,
7739,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,162,Jul '17,2017-07,,,,
7740,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,12,Jul '17,2017-07,,,,
7741,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,7,Jul '17,2017-07,,,,
7742,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,708,Jul '17,2017-07,,,,
7743,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,258,Jul '17,2017-07,,,,
7744,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,102,Jul '17,2017-07,,,,
7745,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,312,Jul '17,2017-07,,,,
7746,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,542,Jul '17,2017-07,,,,
7747,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,422,Jul '17,2017-07,,,,
7748,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,924,Jul '17,2017-07,,,,
7749,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,420,Jul '17,2017-07,,,,
7750,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,438,Jul '17,2017-07,,,,
7751,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,280,Jul '17,2017-07,,,,
7752,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,28,Jul '17,2017-07,,,,
7753,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,300,Jul '17,2017-07,,,,
7754,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,171,Jul '17,2017-07,,,,
7755,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,8,Jul '17,2017-07,,,,
7756,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,25,Jul '17,2017-07,,,,
7757,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,13,Jul '17,2017-07,,,,
7758,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Marka,Conflict/Insecurity,7,Jul '17,2017-07,,,,
7759,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Qoryooley,Conflict/Insecurity,144,Jul '17,2017-07,,,,
7760,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Qoryooley,Conflict/Insecurity,330,Jul '17,2017-07,,,,
7761,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Qoryooley,Conflict/Insecurity,180,Jul '17,2017-07,,,,
7762,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Sablaale,Drought related,676,Jul '17,2017-07,,,,
7763,2017,7,Jul,31/07/2017,Banadir,Banadir,Lower Shabelle,Wanla Weyn,Conflict/Insecurity,216,Jul '17,2017-07,,,,
7764,2017,7,Jul,31/07/2017,Banadir,Banadir,Mudug,Gaalkacyo,Drought related,18,Jul '17,2017-07,,,,
7765,2017,7,Jul,31/07/2017,Banadir,Banadir,Mudug,Gaalkacyo,Drought related,11,Jul '17,2017-07,,,,
7766,2017,7,Jul,31/07/2017,Banadir,Banadir,Mudug,Gaalkacyo,Other,22,Jul '17,2017-07,,,,
7767,2017,7,Jul,31/07/2017,Banadir,Banadir,Mudug,Gaalkacyo,Other,12,Jul '17,2017-07,,,,
7768,2017,7,Jul,31/07/2017,Banadir,Banadir,Mudug,Xarardheere,Conflict/Insecurity,8,Jul '17,2017-07,,,,
7769,2017,7,Jul,31/07/2017,Banadir,Banadir,Mudug,Xarardheere,Conflict/Insecurity,27,Jul '17,2017-07,,,,
7770,2017,7,Jul,31/07/2017,Banadir,Banadir,Mudug,Xarardheere,Conflict/Insecurity,13,Jul '17,2017-07,,,,
7771,2017,7,Jul,31/07/2017,Banadir,Banadir,Mudug,Xarardheere,Drought related,13,Jul '17,2017-07,,,,
7772,2017,7,Jul,31/07/2017,Banadir,Banadir,Mudug,Xarardheere,Drought related,10,Jul '17,2017-07,,,,
7773,2017,7,Jul,31/07/2017,Bari,Bossaso,Banadir,Banadir,Conflict/Insecurity,5,Jul '17,2017-07,,,,
7774,2017,7,Jul,31/07/2017,Bari,Bossaso,Banadir,Banadir,Conflict/Insecurity,4,Jul '17,2017-07,,,,
7775,2017,7,Jul,31/07/2017,Bari,Bossaso,Banadir,Banadir,Conflict/Insecurity,6,Jul '17,2017-07,,,,
7776,2017,7,Jul,31/07/2017,Bari,Bossaso,Banadir,Banadir,Drought related,11,Jul '17,2017-07,,,,
7777,2017,7,Jul,31/07/2017,Bari,Bossaso,Bari,Bossaso,Drought related,5,Jul '17,2017-07,,,,
7778,2017,7,Jul,31/07/2017,Bari,Bossaso,Bay,Baidoa,Drought related,7,Jul '17,2017-07,,,,
7779,2017,7,Jul,31/07/2017,Bari,Bossaso,Hiraan,Belet Weyne,Drought related,6,Jul '17,2017-07,,,,
7780,2017,7,Jul,31/07/2017,Bari,Bossaso,Hiraan,Belet Weyne,Drought related,6,Jul '17,2017-07,,,,
7781,2017,7,Jul,31/07/2017,Bari,Qardho,Banadir,Banadir,Conflict/Insecurity,2,Jul '17,2017-07,,,,
7782,2017,7,Jul,31/07/2017,Bari,Qardho,Banadir,Banadir,Conflict/Insecurity,6,Jul '17,2017-07,,,,
